State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,SIDDHARTH NAGAR,1998,Kharif     ,Arhar/Tur,3982,2884
Uttar Pradesh,SITAPUR,1998,Kharif     ,Arhar/Tur,15337,16969
Uttar Pradesh,SONBHADRA,1998,Kharif     ,Arhar/Tur,10563,9987
Uttar Pradesh,SULTANPUR,1998,Kharif     ,Arhar/Tur,10823,19532
Uttar Pradesh,UNNAO,1998,Kharif     ,Arhar/Tur,9117,8475
Uttar Pradesh,VARANASI,1998,Kharif     ,Arhar/Tur,5743,6769
West Bengal,24 PARAGANAS NORTH,1998,Kharif     ,Arhar/Tur,61,50
West Bengal,24 PARAGANAS SOUTH,1998,Kharif     ,Arhar/Tur,3,2
West Bengal,BANKURA,1998,Kharif     ,Arhar/Tur,10,10
West Bengal,BARDHAMAN,1998,Kharif     ,Arhar/Tur,557,380
West Bengal,BIRBHUM,1998,Kharif     ,Arhar/Tur,104,70
West Bengal,COOCHBEHAR,1998,Kharif     ,Arhar/Tur,151,120
West Bengal,DINAJPUR DAKSHIN,1998,Kharif     ,Arhar/Tur,11,10
West Bengal,DINAJPUR UTTAR,1998,Kharif     ,Arhar/Tur,51,40
West Bengal,MALDAH,1998,Kharif     ,Arhar/Tur,219,180
West Bengal,MEDINIPUR WEST,1998,Kharif     ,Arhar/Tur,361,250
West Bengal,MURSHIDABAD,1998,Kharif     ,Arhar/Tur,234,190
West Bengal,NADIA,1998,Kharif     ,Arhar/Tur,88,70
